COUNTRY,DATATYPE,PRODUCT,FLOW,TIME,VALUE
SWITLAND,BALANCE,NATGASCM,TOTENTSB,2020,11835.093
SWITLAND,BALANCE,NATGASCM,TOTENTSB,2021,5449.894
SWITLAND,BALANCE,NATGASCM,TOTENTSB,4Q2022,2438.603
SWITLAND,BALANCE,NATGASCM,TOTENTSB,DEC2021,990.578
SWITLAND,BALANCE,NATGASCM,TOTENTSB,DEC2022,853.24
SWITLAND,BALANCE,NATGASCM,TOTENTSB,YTD2021,5449.894
SWITLAND,BALANCE,NATGASCM,TOTENTSB,YTD2022,10696.913
SWITLAND,BALANCE,NATGASCM,TOTEXTSB,2020,8470.777
SWITLAND,BALANCE,NATGASCM,TOTEXTSB,2021,1937.744
SWITLAND,BALANCE,NATGASCM,TOTEXTSB,4Q2022,1530.954
SWITLAND,BALANCE,NATGASCM,TOTEXTSB,DEC2021,495.642
SWITLAND,BALANCE,NATGASCM,TOTEXTSB,DEC2022,427.395
SWITLAND,BALANCE,NATGASCM,TOTEXTSB,YTD2021,1937.744
SWITLAND,BALANCE,NATGASCM,TOTEXTSB,YTD2022,7601.06
TURKIYE,BALANCE,NATGASCM,GDINCTRO,2020,48232.491
TURKIYE,BALANCE,NATGASCM,GDINCTRO,2021,59650.68
TURKIYE,BALANCE,NATGASCM,GDINCTRO,4Q2022,11711.62
TURKIYE,BALANCE,NATGASCM,GDINCTRO,DEC2021,6691.7
TURKIYE,BALANCE,NATGASCM,GDINCTRO,DEC2022,5768.31
TURKIYE,BALANCE,NATGASCM,GDINCTRO,YTD2021,59650.68
TURKIYE,BALANCE,NATGASCM,GDINCTRO,YTD2022,51040.56
TURKIYE,BALANCE,NATGASCM,INDPROD,2020,441.39
TURKIYE,BALANCE,NATGASCM,INDPROD,2021,393.61
TURKIYE,BALANCE,NATGASCM,INDPROD,4Q2022,110.17
TURKIYE,BALANCE,NATGASCM,INDPROD,DEC2021,31.22
TURKIYE,BALANCE,NATGASCM,INDPROD,DEC2022,38.45
TURKIYE,BALANCE,NATGASCM,INDPROD,YTD2021,393.61
TURKIYE,BALANCE,NATGASCM,INDPROD,YTD2022,379.82
TURKIYE,BALANCE,NATGASCM,STCHANAT,2020,-242.64
TURKIYE,BALANCE,NATGASCM,STCHANAT,2021,-937.43
TURKIYE,BALANCE,NATGASCM,STCHANAT,4Q2022,1437.61
TURKIYE,BALANCE,NATGASCM,STCHANAT,DEC2021,-498.76
TURKIYE,BALANCE,NATGASCM,STCHANAT,DEC2022,58.61
TURKIYE,BALANCE,NATGASCM,STCHANAT,YTD2021,-937.43
TURKIYE,BALANCE,NATGASCM,STCHANAT,YTD2022,3419.89
TURKIYE,BALANCE,NATGASCM,TOTENTSB,2020,48125.771
TURKIYE,BALANCE,NATGASCM,TOTENTSB,2021,58702.16
TURKIYE,BALANCE,NATGASCM,TOTENTSB,4Q2022,13170.18
TURKIYE,BALANCE,NATGASCM,TOTENTSB,DEC2021,6184.26
TURKIYE,BALANCE,NATGASCM,TOTENTSB,DEC2022,5808.85
TURKIYE,BALANCE,NATGASCM,TOTENTSB,YTD2021,58702.16
TURKIYE,BALANCE,NATGASCM,TOTENTSB,YTD2022,54662.06
TURKIYE,BALANCE,NATGASCM,TOTEXTSB,2020,577.31
TURKIYE,BALANCE,NATGASCM,TOTEXTSB,2021,382.52
TURKIYE,BALANCE,NATGASCM,TOTEXTSB,4Q2022,131.12
TURKIYE,BALANCE,NATGASCM,TOTEXTSB,DEC2021,22.54
TURKIYE,BALANCE,NATGASCM,TOTEXTSB,DEC2022,20.38
TURKIYE,BALANCE,NATGASCM,TOTEXTSB,YTD2021,382.52
TURKIYE,BALANCE,NATGASCM,TOTEXTSB,YTD2022,581.43
UK,BALANCE,NATGASCM,GDINCTRO,2020,73336.493
UK,BALANCE,NATGASCM,GDINCTRO,2021,76273.114
UK,BALANCE,NATGASCM,GDINCTRO,4Q2022,19944.879
UK,BALANCE,NATGASCM,GDINCTRO,DEC2021,8500.22
UK,BALANCE,NATGASCM,GDINCTRO,DEC2022,8624.815
UK,BALANCE,NATGASCM,GDINCTRO,YTD2021,76273.114
UK,BALANCE,NATGASCM,GDINCTRO,YTD2022,71028.975
UK,BALANCE,NATGASCM,INDPROD,2020,39931.396
UK,BALANCE,NATGASCM,INDPROD,2021,33081.468
UK,BALANCE,NATGASCM,INDPROD,4Q2022,9918.335
UK,BALANCE,NATGASCM,INDPROD,DEC2021,3346.457
UK,BALANCE,NATGASCM,INDPROD,DEC2022,3417.36
UK,BALANCE,NATGASCM,INDPROD,YTD2021,33081.468
UK,BALANCE,NATGASCM,INDPROD,YTD2022,38390.966
UK,BALANCE,NATGASCM,STCHANAT,2020,1000.473
UK,BALANCE,NATGASCM,STCHANAT,2021,1223.37
UK,BALANCE,NATGASCM,STCHANAT,4Q2022,336.642
UK,BALANCE,NATGASCM,STCHANAT,DEC2021,-233.019
UK,BALANCE,NATGASCM,STCHANAT,DEC2022,-206.511
UK,BALANCE,NATGASCM,STCHANAT,YTD2021,1223.37
UK,BALANCE,NATGASCM,STCHANAT,YTD2022,381.102
UK,BALANCE,NATGASCM,TOTENTSB,2020,43925.149
UK,BALANCE,NATGASCM,TOTENTSB,2021,51070.296
UK,BALANCE,NATGASCM,TOTENTSB,4Q2022,16040.687
UK,BALANCE,NATGASCM,TOTENTSB,DEC2021,5362.658
UK,BALANCE,NATGASCM,TOTENTSB,DEC2022,6663.255
UK,BALANCE,NATGASCM,TOTENTSB,YTD2021,51070.296
UK,BALANCE,NATGASCM,TOTENTSB,YTD2022,56523.465
UK,BALANCE,NATGASCM,TOTEXTSB,2020,9597.016
UK,BALANCE,NATGASCM,TOTEXTSB,2021,6815.478
UK,BALANCE,NATGASCM,TOTEXTSB,4Q2022,5746.125
UK,BALANCE,NATGASCM,TOTEXTSB,DEC2021,699.649
UK,BALANCE,NATGASCM,TOTEXTSB,DEC2022,1683.468
UK,BALANCE,NATGASCM,TOTEXTSB,YTD2021,6815.478
UK,BALANCE,NATGASCM,TOTEXTSB,YTD2022,23484.076
USA,BALANCE,NATGASCM,GDINCTRO,2020,864046.0
USA,BALANCE,NATGASCM,GDINCTRO,2021,868335.0
USA,BALANCE,NATGASCM,GDINCTRO,4Q2022,241412.0
USA,BALANCE,NATGASCM,GDINCTRO,DEC2021,85158.0
USA,BALANCE,NATGASCM,GDINCTRO,DEC2022,95857.0
USA,BALANCE,NATGASCM,GDINCTRO,YTD2021,868335.0
USA,BALANCE,NATGASCM,GDINCTRO,YTD2022,915155.0
USA,BALANCE,NATGASCM,INDPROD,2020,950199.0
USA,BALANCE,NATGASCM,INDPROD,2021,979306.0
USA,BALANCE,NATGASCM,INDPROD,4Q2022,261334.0
USA,BALANCE,NATGASCM,INDPROD,DEC2021,86156.0
USA,BALANCE,NATGASCM,INDPROD,DEC2022,87030.0
USA,BALANCE,NATGASCM,INDPROD,YTD2021,979306.0
USA,BALANCE,NATGASCM,INDPROD,YTD2022,1015698.0
USA,BALANCE,NATGASCM,STCHANAT,2020,4325.0
USA,BALANCE,NATGASCM,STCHANAT,2021,-3709.0
USA,BALANCE,NATGASCM,STCHANAT,4Q2022,-6189.0
USA,BALANCE,NATGASCM,STCHANAT,DEC2021,-9140.0
USA,BALANCE,NATGASCM,STCHANAT,DEC2022,-16256.0
USA,BALANCE,NATGASCM,STCHANAT,YTD2021,-3709.0
USA,BALANCE,NATGASCM,STCHANAT,YTD2022,-8011.0
USA,BALANCE,NATGASCM,TOTENTSB,2020,72241.0
USA,BALANCE,NATGASCM,TOTENTSB,2021,79516.0
USA,BALANCE,NATGASCM,TOTENTSB,4Q2022,22039.0
USA,BALANCE,NATGASCM,TOTENTSB,DEC2021,7154.0
USA,BALANCE,NATGASCM,TOTENTSB,DEC2022,8295.0
USA,BALANCE,NATGASCM,TOTENTSB,YTD2021,79516.0
USA,BALANCE,NATGASCM,TOTENTSB,YTD2022,85595.0
USA,BALANCE,NATGASCM,TOTEXTSB,2020,149640.0
USA,BALANCE,NATGASCM,TOTEXTSB,2021,188376.0
USA,BALANCE,NATGASCM,TOTEXTSB,4Q2022,48292.0
USA,BALANCE,NATGASCM,TOTEXTSB,DEC2021,17583.0
USA,BALANCE,NATGASCM,TOTEXTSB,DEC2022,16911.0
USA,BALANCE,NATGASCM,TOTEXTSB,YTD2021,188376.0
USA,BALANCE,NATGASCM,TOTEXTSB,YTD2022,195161.0
OECDAM,ENTRIES,NATGASCM,AUSTRALI,2020,147.0
OECDAM,ENTRIES,NATGASCM,AUSTRALI,2021,8.0
OECDAM,ENTRIES,NATGASCM,AUSTRALI,YTD2021,8.0
OECDAM,ENTRIES,NATGASCM,AUSTRALI,YTD2022,213.0
OECDAM,ENTRIES,NATGASCM,CANADA,2020,70799.0
OECDAM,ENTRIES,NATGASCM,CANADA,2021,78859.0
OECDAM,ENTRIES,NATGASCM,CANADA,4Q2022,21919.0
OECDAM,ENTRIES,NATGASCM,CANADA,DEC2021,7106.0
OECDAM,ENTRIES,NATGASCM,CANADA,DEC2022,8211.0
OECDAM,ENTRIES,NATGASCM,CANADA,YTD2021,78859.0
OECDAM,ENTRIES,NATGASCM,CANADA,YTD2022,84896.0
OECDAM,ENTRIES,NATGASCM,NIGERIA,2020,195.0
OECDAM,ENTRIES,NATGASCM,NIGERIA,YTD2022,4.0
OECDAM,ENTRIES,NATGASCM,NORWAY,2020,86.0
OECDAM,ENTRIES,NATGASCM,OTHENT,2020,4560.306
OECDAM,ENTRIES,NATGASCM,OTHENT,2021,2678.146
OECDAM,ENTRIES,NATGASCM,OTHENT,4Q2022,1517.768
OECDAM,ENTRIES,NATGASCM,OTHENT,DEC2021,291.7
OECDAM,ENTRIES,NATGASCM,OTHENT,DEC2022,482.8
OECDAM,ENTRIES,NATGASCM,OTHENT,YTD2021,2678.146
OECDAM,ENTRIES,NATGASCM,OTHENT,YTD2022,5479.578
OECDAM,ENTRIES,NATGASCM,OTHOECD,2020,50.0
OECDAM,ENTRIES,NATGASCM,OTHOECD,2021,49.0
OECDAM,ENTRIES,NATGASCM,OTHOECD,4Q2022,6.0
OECDAM,ENTRIES,NATGASCM,OTHOECD,DEC2021,2.0
OECDAM,ENTRIES,NATGASCM,OTHOECD,DEC2022,4.0
OECDAM,ENTRIES,NATGASCM,OTHOECD,YTD2021,49.0
OECDAM,ENTRIES,NATGASCM,OTHOECD,YTD2022,32.0
OECDAM,ENTRIES,NATGASCM,TOTENTST,2020,109586.962
OECDAM,ENTRIES,NATGASCM,TOTENTST,2021,117559.79
OECDAM,ENTRIES,NATGASCM,TOTENTST,4Q2022,31398.697
OECDAM,ENTRIES,NATGASCM,TOTENTST,DEC2021,10979.14
OECDAM,ENTRIES,NATGASCM,TOTENTST,DEC2022,11549.707
OECDAM,ENTRIES,NATGASCM,TOTENTST,YTD2021,117559.79
OECDAM,ENTRIES,NATGASCM,TOTENTST,YTD2022,120847.703
OECDAM,ENTRIES,NATGASCM,USA,2020,33749.656
OECDAM,ENTRIES,NATGASCM,USA,2021,35965.644
OECDAM,ENTRIES,NATGASCM,USA,4Q2022,7901.138
OECDAM,ENTRIES,NATGASCM,USA,DEC2021,3579.44
OECDAM,ENTRIES,NATGASCM,USA,DEC2022,2851.907
OECDAM,ENTRIES,NATGASCM,USA,YTD2021,35965.644
OECDAM,ENTRIES,NATGASCM,USA,YTD2022,30168.334
OECDAO,ENTRIES,NATGASCM,ALGERIA,2021,47.004
OECDAO,ENTRIES,NATGASCM,ALGERIA,4Q2022,165.496
OECDAO,ENTRIES,NATGASCM,ALGERIA,DEC2021,47.004
OECDAO,ENTRIES,NATGASCM,ALGERIA,DEC2022,80.449
OECDAO,ENTRIES,NATGASCM,ALGERIA,YTD2021,47.004
OECDAO,ENTRIES,NATGASCM,ALGERIA,YTD2022,249.496
OECDAO,ENTRIES,NATGASCM,AUSTRALI,2020,52053.219
OECDAO,ENTRIES,NATGASCM,AUSTRALI,2021,48095.138
OECDAO,ENTRIES,NATGASCM,AUSTRALI,4Q2022,14386.822
OECDAO,ENTRIES,NATGASCM,AUSTRALI,DEC2021,4665.612
OECDAO,ENTRIES,NATGASCM,AUSTRALI,DEC2022,4793.798
OECDAO,ENTRIES,NATGASCM,AUSTRALI,YTD2021,48095.138
OECDAO,ENTRIES,NATGASCM,AUSTRALI,YTD2022,56147.781
OECDAO,ENTRIES,NATGASCM,BELGIUM,2020,165.0
OECDAO,ENTRIES,NATGASCM,BELGIUM,2021,525.0
OECDAO,ENTRIES,NATGASCM,BELGIUM,DEC2021,85.0
OECDAO,ENTRIES,NATGASCM,BELGIUM,YTD2021,525.0
OECDAO,ENTRIES,NATGASCM,BELGIUM,YTD2022,346.0
OECDAO,ENTRIES,NATGASCM,FRANCE,2020,88.0
OECDAO,ENTRIES,NATGASCM,INDONESIA,2020,6844.815
OECDAO,ENTRIES,NATGASCM,INDONESIA,2021,5469.735
OECDAO,ENTRIES,NATGASCM,INDONESIA,4Q2022,1989.498
OECDAO,ENTRIES,NATGASCM,INDONESIA,DEC2021,694.39
OECDAO,ENTRIES,NATGASCM,INDONESIA,DEC2022,832.232
OECDAO,ENTRIES,NATGASCM,INDONESIA,YTD2021,5469.735
OECDAO,ENTRIES,NATGASCM,INDONESIA,YTD2022,7436.327
OECDAO,ENTRIES,NATGASCM,MALAYSIA,2020,21783.527
OECDAO,ENTRIES,NATGASCM,MALAYSIA,2021,18614.455
OECDAO,ENTRIES,NATGASCM,MALAYSIA,4Q2022,5875.469
OECDAO,ENTRIES,NATGASCM,MALAYSIA,DEC2021,1530.232
OECDAO,ENTRIES,NATGASCM,MALAYSIA,DEC2022,1860.025
OECDAO,ENTRIES,NATGASCM,MALAYSIA,YTD2021,18614.455
OECDAO,ENTRIES,NATGASCM,MALAYSIA,YTD2022,23149.902
OECDAO,ENTRIES,NATGASCM,NIGERIA,2020,2397.238
OECDAO,ENTRIES,NATGASCM,NIGERIA,2021,2061.071
OECDAO,ENTRIES,NATGASCM,NIGERIA,4Q2022,390.072
OECDAO,ENTRIES,NATGASCM,NIGERIA,DEC2021,201.538
OECDAO,ENTRIES,NATGASCM,NIGERIA,DEC2022,154.353
OECDAO,ENTRIES,NATGASCM,NIGERIA,YTD2021,2061.071
OECDAO,ENTRIES,NATGASCM,NIGERIA,YTD2022,1991.265
OECDAO,ENTRIES,NATGASCM,NORWAY,2020,0.0
OECDAO,ENTRIES,NATGASCM,OMAN,2020,9031.537
OECDAO,ENTRIES,NATGASCM,OMAN,2021,8533.159
OECDAO,ENTRIES,NATGASCM,OMAN,4Q2022,2363.589
OECDAO,ENTRIES,NATGASCM,OMAN,DEC2021,823.444
OECDAO,ENTRIES,NATGASCM,OMAN,DEC2022,806.804
OECDAO,ENTRIES,NATGASCM,OMAN,YTD2021,8533.159
OECDAO,ENTRIES,NATGASCM,OMAN,YTD2022,9738.659
OECDAO,ENTRIES,NATGASCM,OTHENT,2020,24511.518
OECDAO,ENTRIES,NATGASCM,OTHENT,2021,22626.742
OECDAO,ENTRIES,NATGASCM,OTHENT,4Q2022,4469.12
OECDAO,ENTRIES,NATGASCM,OTHENT,DEC2021,1852.048
OECDAO,ENTRIES,NATGASCM,OTHENT,DEC2022,1458.13
OECDAO,ENTRIES,NATGASCM,OTHENT,YTD2021,22626.742
OECDAO,ENTRIES,NATGASCM,OTHENT,YTD2022,19094.374
OECDAO,ENTRIES,NATGASCM,OTHOECD,2020,0.0
OECDAO,ENTRIES,NATGASCM,OTHOECD,2021,15.0
OECDAO,ENTRIES,NATGASCM,OTHOECD,YTD2021,15.0
OECDAO,ENTRIES,NATGASCM,QATAR,2020,24917.564
OECDAO,ENTRIES,NATGASCM,QATAR,2021,27223.099
OECDAO,ENTRIES,NATGASCM,QATAR,4Q2022,4327.164
OECDAO,ENTRIES,NATGASCM,QATAR,DEC2021,2448.09
OECDAO,ENTRIES,NATGASCM,QATAR,DEC2022,1931.825
OECDAO,ENTRIES,NATGASCM,QATAR,YTD2021,27223.099
OECDAO,ENTRIES,NATGASCM,QATAR,YTD2022,16848.773
OECDAO,ENTRIES,NATGASCM,RUSSIA,2020,11439.1
OECDAO,ENTRIES,NATGASCM,RUSSIA,2021,11920.613
OECDAO,ENTRIES,NATGASCM,RUSSIA,4Q2022,2746.684
OECDAO,ENTRIES,NATGASCM,RUSSIA,DEC2021,1194.119
OECDAO,ENTRIES,NATGASCM,RUSSIA,DEC2022,1028.855
OECDAO,ENTRIES,NATGASCM,RUSSIA,YTD2021,11920.613
OECDAO,ENTRIES,NATGASCM,RUSSIA,YTD2022,11542.621
OECDAO,ENTRIES,NATGASCM,TOTENTST,2020,168121.568
OECDAO,ENTRIES,NATGASCM,TOTENTST,2021,165944.419
OECDAO,ENTRIES,NATGASCM,TOTENTST,4Q2022,39571.458
OECDAO,ENTRIES,NATGASCM,TOTENTST,DEC2021,15427.954
OECDAO,ENTRIES,NATGASCM,TOTENTST,DEC2022,14064.25
OECDAO,ENTRIES,NATGASCM,TOTENTST,YTD2021,165944.419
OECDAO,ENTRIES,NATGASCM,TOTENTST,YTD2022,159685.533
OECDAO,ENTRIES,NATGASCM,USA,2020,14890.05
OECDAO,ENTRIES,NATGASCM,USA,2021,20654.403
OECDAO,ENTRIES,NATGASCM,USA,4Q2022,2857.544
OECDAO,ENTRIES,NATGASCM,USA,DEC2021,1886.477
OECDAO,ENTRIES,NATGASCM,USA,DEC2022,1117.779
OECDAO,ENTRIES,NATGASCM,USA,YTD2021,20654.403
OECDAO,ENTRIES,NATGASCM,USA,YTD2022,13140.335
OECDEUR,ENTRIES,NATGASCM,ALGERIA,2020,22710.13
OECDEUR,ENTRIES,NATGASCM,ALGERIA,2021,27382.773
OECDEUR,ENTRIES,NATGASCM,ALGERIA,4Q2022,10117.213
OECDEUR,ENTRIES,NATGASCM,ALGERIA,DEC2021,2376.457
OECDEUR,ENTRIES,NATGASCM,ALGERIA,DEC2022,4056.314
OECDEUR,ENTRIES,NATGASCM,ALGERIA,YTD2021,27382.773
OECDEUR,ENTRIES,NATGASCM,ALGERIA,YTD2022,37454.81
OECDEUR,ENTRIES,NATGASCM,AUSTRALI,2021,74.904
OECDEUR,ENTRIES,NATGASCM,AUSTRALI,4Q2022,160.09
OECDEUR,ENTRIES,NATGASCM,AUSTRALI,DEC2021,15.325
OECDEUR,ENTRIES,NATGASCM,AUSTRALI,YTD2021,74.904
OECDEUR,ENTRIES,NATGASCM,AUSTRALI,YTD2022,165.276
OECDEUR,ENTRIES,NATGASCM,BELARUS,2020,36619.545
OECDEUR,ENTRIES,NATGASCM,BELARUS,2021,33429.17
OECDEUR,ENTRIES,NATGASCM,BELARUS,4Q2022,494.2
OECDEUR,ENTRIES,NATGASCM,BELARUS,DEC2021,1640.886
OECDEUR,ENTRIES,NATGASCM,BELARUS,DEC2022,231.8
OECDEUR,ENTRIES,NATGASCM,BELARUS,YTD2021,33429.17
OECDEUR,ENTRIES,NATGASCM,BELARUS,YTD2022,4861.036
OECDEUR,ENTRIES,NATGASCM,BELGIUM,2020,20270.47
OECDEUR,ENTRIES,NATGASCM,BELGIUM,2021,19077.661
OECDEUR,ENTRIES,NATGASCM,BELGIUM,4Q2022,11296.986
OECDEUR,ENTRIES,NATGASCM,BELGIUM,DEC2021,1539.559
OECDEUR,ENTRIES,NATGASCM,BELGIUM,DEC2022,3615.258
OECDEUR,ENTRIES,NATGASCM,BELGIUM,YTD2021,19077.661
OECDEUR,ENTRIES,NATGASCM,BELGIUM,YTD2022,42805.089
OECDEUR,ENTRIES,NATGASCM,BULGARIA,2020,2393.769
OECDEUR,ENTRIES,NATGASCM,BULGARIA,2021,2604.046
OECDEUR,ENTRIES,NATGASCM,BULGARIA,4Q2022,70.198
OECDEUR,ENTRIES,NATGASCM,BULGARIA,DEC2021,206.878
OECDEUR,ENTRIES,NATGASCM,BULGARIA,DEC2022,65.588
OECDEUR,ENTRIES,NATGASCM,BULGARIA,YTD2021,2604.046
OECDEUR,ENTRIES,NATGASCM,BULGARIA,YTD2022,816.425
OECDEUR,ENTRIES,NATGASCM,FRANCE,2020,10512.766
OECDEUR,ENTRIES,NATGASCM,FRANCE,2021,6867.119
OECDEUR,ENTRIES,NATGASCM,FRANCE,4Q2022,4902.076
OECDEUR,ENTRIES,NATGASCM,FRANCE,DEC2021,1010.657
OECDEUR,ENTRIES,NATGASCM,FRANCE,DEC2022,1496.053
OECDEUR,ENTRIES,NATGASCM,FRANCE,YTD2021,6867.119
OECDEUR,ENTRIES,NATGASCM,FRANCE,YTD2022,16549.41
OECDEUR,ENTRIES,NATGASCM,GERMANY,2020,82556.273
OECDEUR,ENTRIES,NATGASCM,GERMANY,2021,77869.647
OECDEUR,ENTRIES,NATGASCM,GERMANY,4Q2022,7926.691
OECDEUR,ENTRIES,NATGASCM,GERMANY,DEC2021,6050.141
OECDEUR,ENTRIES,NATGASCM,GERMANY,DEC2022,2091.406
OECDEUR,ENTRIES,NATGASCM,GERMANY,YTD2021,77869.647
OECDEUR,ENTRIES,NATGASCM,GERMANY,YTD2022,56242.396
OECDEUR,ENTRIES,NATGASCM,INDONESIA,4Q2022,87.99
OECDEUR,ENTRIES,NATGASCM,INDONESIA,DEC2022,87.99
OECDEUR,ENTRIES,NATGASCM,INDONESIA,YTD2022,111.67
OECDEUR,ENTRIES,NATGASCM,MALAYSIA,YTD2022,6.976
OECDEUR,ENTRIES,NATGASCM,NIGERIA,2020,17829.224
OECDEUR,ENTRIES,NATGASCM,NIGERIA,2021,15029.966
OECDEUR,ENTRIES,NATGASCM,NIGERIA,4Q2022,3409.925
OECDEUR,ENTRIES,NATGASCM,NIGERIA,DEC2021,1380.843
OECDEUR,ENTRIES,NATGASCM,NIGERIA,DEC2022,1177.851
OECDEUR,ENTRIES,NATGASCM,NIGERIA,YTD2021,15029.966
OECDEUR,ENTRIES,NATGASCM,NIGERIA,YTD2022,14496.661
OECDEUR,ENTRIES,NATGASCM,NORWAY,2020,111974.01
OECDEUR,ENTRIES,NATGASCM,NORWAY,2021,118595.72
OECDEUR,ENTRIES,NATGASCM,NORWAY,4Q2022,32526.069
OECDEUR,ENTRIES,NATGASCM,NORWAY,DEC2021,11366.128
OECDEUR,ENTRIES,NATGASCM,NORWAY,DEC2022,11447.967
OECDEUR,ENTRIES,NATGASCM,NORWAY,YTD2021,118595.72
OECDEUR,ENTRIES,NATGASCM,NORWAY,YTD2022,124398.228
OECDEUR,ENTRIES,NATGASCM,OMAN,2021,0.024
OECDEUR,ENTRIES,NATGASCM,OMAN,4Q2022,363.972
OECDEUR,ENTRIES,NATGASCM,OMAN,DEC2021,0.002
OECDEUR,ENTRIES,NATGASCM,OMAN,YTD2021,0.024
OECDEUR,ENTRIES,NATGASCM,OMAN,YTD2022,833.55
OECDEUR,ENTRIES,NATGASCM,OTHENT,2020,34188.24
OECDEUR,ENTRIES,NATGASCM,OTHENT,2021,39692.848
OECDEUR,ENTRIES,NATGASCM,OTHENT,4Q2022,16970.839
OECDEUR,ENTRIES,NATGASCM,OTHENT,DEC2021,4379.121
OECDEUR,ENTRIES,NATGASCM,OTHENT,DEC2022,6885.027
OECDEUR,ENTRIES,NATGASCM,OTHENT,YTD2021,39692.848
OECDEUR,ENTRIES,NATGASCM,OTHENT,YTD2022,55857.739
OECDEUR,ENTRIES,NATGASCM,OTHOECD,2020,65968.72
OECDEUR,ENTRIES,NATGASCM,OTHOECD,2021,75439.9
OECDEUR,ENTRIES,NATGASCM,OTHOECD,4Q2022,9926.669
OECDEUR,ENTRIES,NATGASCM,OTHOECD,DEC2021,4481.053
OECDEUR,ENTRIES,NATGASCM,OTHOECD,DEC2022,3305.816
OECDEUR,ENTRIES,NATGASCM,OTHOECD,YTD2021,75439.9
OECDEUR,ENTRIES,NATGASCM,OTHOECD,YTD2022,43813.43
OECDEUR,ENTRIES,NATGASCM,QATAR,2020,29847.076
OECDEUR,ENTRIES,NATGASCM,QATAR,2021,22447.666
OECDEUR,ENTRIES,NATGASCM,QATAR,4Q2022,8987.558
OECDEUR,ENTRIES,NATGASCM,QATAR,DEC2021,1648.354
OECDEUR,ENTRIES,NATGASCM,QATAR,DEC2022,2538.668
OECDEUR,ENTRIES,NATGASCM,QATAR,YTD2021,22447.666
OECDEUR,ENTRIES,NATGASCM,QATAR,YTD2022,33247.505
OECDEUR,ENTRIES,NATGASCM,RUSSIA,2020,93659.423
OECDEUR,ENTRIES,NATGASCM,RUSSIA,2021,104304.741
OECDEUR,ENTRIES,NATGASCM,RUSSIA,4Q2022,7498.173
OECDEUR,ENTRIES,NATGASCM,RUSSIA,DEC2021,9212.098
OECDEUR,ENTRIES,NATGASCM,RUSSIA,DEC2022,3430.143
OECDEUR,ENTRIES,NATGASCM,RUSSIA,YTD2021,104304.741
OECDEUR,ENTRIES,NATGASCM,RUSSIA,YTD2022,68893.987
OECDEUR,ENTRIES,NATGASCM,SLOVAKIA,2020,39472.335
OECDEUR,ENTRIES,NATGASCM,SLOVAKIA,2021,36453.746
OECDEUR,ENTRIES,NATGASCM,SLOVAKIA,4Q2022,3051.785
OECDEUR,ENTRIES,NATGASCM,SLOVAKIA,DEC2021,3288.144
OECDEUR,ENTRIES,NATGASCM,SLOVAKIA,DEC2022,1342.123
OECDEUR,ENTRIES,NATGASCM,SLOVAKIA,YTD2021,36453.746
OECDEUR,ENTRIES,NATGASCM,SLOVAKIA,YTD2022,19060.738
OECDEUR,ENTRIES,NATGASCM,SWITLAND,2020,8600.0
OECDEUR,ENTRIES,NATGASCM,SWITLAND,2021,2197.315
OECDEUR,ENTRIES,NATGASCM,SWITLAND,4Q2022,2152.872
OECDEUR,ENTRIES,NATGASCM,SWITLAND,DEC2021,640.281
OECDEUR,ENTRIES,NATGASCM,SWITLAND,DEC2022,687.866
OECDEUR,ENTRIES,NATGASCM,SWITLAND,YTD2021,2197.315
OECDEUR,ENTRIES,NATGASCM,SWITLAND,YTD2022,9147.948
OECDEUR,ENTRIES,NATGASCM,TOTENTST,2020,733135.844
OECDEUR,ENTRIES,NATGASCM,TOTENTST,2021,737248.147
OECDEUR,ENTRIES,NATGASCM,TOTENTST,4Q2022,160635.511
OECDEUR,ENTRIES,NATGASCM,TOTENTST,DEC2021,65611.028
OECDEUR,ENTRIES,NATGASCM,TOTENTST,DEC2022,56961.884
OECDEUR,ENTRIES,NATGASCM,TOTENTST,YTD2021,737248.147
OECDEUR,ENTRIES,NATGASCM,TOTENTST,YTD2022,696789.388
OECDEUR,ENTRIES,NATGASCM,TUNISIA,2020,12026.0
OECDEUR,ENTRIES,NATGASCM,TUNISIA,2021,21169.0
OECDEUR,ENTRIES,NATGASCM,TUNISIA,4Q2022,6223.0
OECDEUR,ENTRIES,NATGASCM,TUNISIA,DEC2021,1943.0
OECDEUR,ENTRIES,NATGASCM,TUNISIA,DEC2022,2301.0
OECDEUR,ENTRIES,NATGASCM,TUNISIA,YTD2021,21169.0
OECDEUR,ENTRIES,NATGASCM,TUNISIA,YTD2022,23554.3
OECDEUR,ENTRIES,NATGASCM,UK,2020,10018.819
OECDEUR,ENTRIES,NATGASCM,UK,2021,7662.281
OECDEUR,ENTRIES,NATGASCM,UK,4Q2022,5767.954
OECDEUR,ENTRIES,NATGASCM,UK,DEC2021,761.152
OECDEUR,ENTRIES,NATGASCM,UK,DEC2022,1622.962
OECDEUR,ENTRIES,NATGASCM,UK,YTD2021,7662.281
OECDEUR,ENTRIES,NATGASCM,UK,YTD2022,24381.204
OECDEUR,ENTRIES,NATGASCM,UKRAINE,2020,44177.309
OECDEUR,ENTRIES,NATGASCM,UKRAINE,2021,37559.414
OECDEUR,ENTRIES,NATGASCM,UKRAINE,4Q2022,3496.228
OECDEUR,ENTRIES,NATGASCM,UKRAINE,DEC2021,3119.81
