Back to Contents,Data 1: Export Volumes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sourcekey,N9130US2,N9132US2,N9132CN2,N9132MX2,N9133US2,NGM_EPG0_EVT_NUS-Z00_MMCF,NGM_EPG0_EVE_NUS-Z00_MMCF,NGM_EPG0_EVE_NUS-NAC_MMCF,NGM_EPG0_EVE_NUS-NAT_MMCF,NGM_EPG0_EVE_NUS-NBF_MMCF,NGM_EPG0_EVE_NUS-NBG_MMCF,NGM_EPG0_EVE_NUS-NBB_MMCF,NGM_EPG0_EVE_NUS-NBE_MMCF,NGM_EPG0_EVE_NUS-NBR_MMCF,NGM_EPG0_EVE_NUS-NCI_MMCF,NGM_EPG0_EVE_NUS-NCH_MMCF,NGM_EPG0_EVE_NUS-NCO_MMCF,NGM_EPG0_EVE_NUS-NHR_MMCF,NGM_EPG0_EVE_NUS-NDR_MMCF,NGM_EPG0_EVE_NUS-NEG_MMCF,NGM_EPG0_EVE_NUS-NFI_MMCF,NGM_EPG0_EVE_NUS-NFR_MMCF,NGM_EPG0_EVE_NUS-NGM_MMCF,NGM_EPG0_EVE_NUS-NGR_MMCF,NGM_EPG0_EVE_NUS-NHA_MMCF,NGM_EPG0_EVE_NUS-NIN_MMCF,NGM_EPG0_EVE_NUS-NID_MMCF,NGM_EPG0_EVE_NUS-NIS_MMCF,NGM_EPG0_EVE_NUS-NIT_MMCF,NGM_EPG0_EVE_NUS-NJM_MMCF,NGM_EPG0_EVE_NUS-NJA_MMCF,NGM_EPG0_EVE_NUS-NJO_MMCF,NGM_EPG0_EVE_NUS-NKU_MMCF,NGM_EPG0_EVE_NUS-NLH_MMCF,NGM_EPG0_EVE_NUS-NMY_MMCF,NGM_EPG0_EVE_NUS-NM6_MMCF,NGM_EPG0_EVE_NUS-NMX_MMCF,NGM_EPG0_EVE_NUS-NNL_MMCF,NGM_EPG0_EVE_NUS-NNU_MMCF,NGM_EPG0_EVE_NUS-NPK_MMCF,NGM_EPG0_EVE_NUS-NPM_MMCF,NGM_EPG0_EVE_NUS-NPL_MMCF,NGM_EPG0_EVE_NUS-NPO_MMCF,NGM_EPG0_EVE_NUS-NRS_MMCF,NGM_EPG0_EVE_NUS-NSN_MMCF,NGM_EPG0_EVE_NUS-NKS_MMCF,NGM_EPG0_EVE_NUS-NSP_MMCF,NGM_EPG0_EVE_NUS-NTW_MMCF,NGM_EPG0_EVE_NUS-NTH_MMCF,NGM_EPG0_EVE_NUS-NTU_MMCF,NGM_EPG0_EVE_NUS-NTC_MMCF,NGM_EPG0_EVE_NUS-NUK_MMCF,NGM_EPG0_ETR_NUS-Z00_MMCF,NGM_EPG0_ETR_NUS-NCA_MMCF,NGM_EPG0_ETR_NUS-NMX_MMCF,NGM_EPG0_ERE_NUS-Z00_MMCF,NGM_EPG0_ERE_NUS-NAT_MMCF,NGM_EPG0_ERE_NUS-NBR_MMCF,NGM_EPG0_ERE_NUS-NCI_MMCF,NGM_EPG0_ERE_NUS-NCH_MMCF,NGM_EPG0_ERE_NUS-NEG_MMCF,NGM_EPG0_ERE_NUS-NIN_MMCF,NGM_EPG0_ERE_NUS-NJA_MMCF,NGM_EPG0_ERE_NUS-NMX_MMCF,NGM_EPG0_ERE_NUS-NPO_MMCF,NGM_EPG0_ERE_NUS-NKS_MMCF,NGM_EPG0_ERE_NUS-NSP_MMCF,NGM_EPG0_ERE_NUS-NTU_MMCF,NGM_EPG0_ERE_NUS-NUK_MMCF,NGM_EPG0_ENC_NUS-Z00_MMCF,NGM_EPG0_ENC_NUS-NCA_MMCF
01/06/2012,125140,122741,64262,58479,2399,,,,,,,,,,,0,,,,,,,,,,,,,,,2386,,,,,,,,,,,,,0,,,,,,,,,,0,13,,,0,0,0,,0,0,0,,0,0,,0,0,0
01/07/2012,118367,118355,61822,56534,12,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,0,12,,,0,0,0,,0,0,0,,0,0,,0,0,0
01/08/2012,139248,136793,77088,59706,2455,,,,,,,,,,,0,,,,,,,,,,,,,,,2443,,,,,,,,,,,,,0,,,,,,,,,,0,12,,,0,0,0,,0,0,0,,0,0,,0,0,0
01/09/2012,137374,137362,79795,57567,12,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,0,12,,,0,0,0,,0,0,0,,0,0,,0,0,0
01/10/2012,139930,135559,75043,60516,4371,,,,,,,,,,,0,,,,,,,,,,,,,,,1719,,,,,,,,,,,,,0,,,,,,,,,,0,8,,,2644,0,0,,0,0,0,,0,0,,0,0,0
01/11/2012,142299,142292,92926,49366,7,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,0,7,,,0,0,0,,0,0,0,,0,0,,0,0,0
01/12/2012,158538,153018,100693,52325,5520,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,2,3,,,2897,0,0,,0,0,0,2618,0,0,,0,0,0
01/01/2013,154442,154430,98824,55606,13,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,13,3,10,0,,0,0,0,,0,0,,,0,0,,0,0,0
01/02/2013,133003,132981,84221,48760,22,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,22,5,18,0,,0,0,0,,0,0,,,0,0,,0,0,0
01/03/2013,148544,148521,92414,56107,23,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,23,4,19,0,,0,0,0,,0,0,,,0,0,,0,0,0
01/04/2013,125771,125749,70909,54840,21,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,21,6,15,0,,0,0,0,,0,0,,,0,0,,0,1,1
01/05/2013,142071,142032,81695,60338,15,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,15,9,6,0,,0,0,0,,0,0,,,0,0,,0,24,24
01/06/2013,133808,133778,75874,57903,12,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,12,8,3,0,,0,0,0,,0,0,,,0,0,,0,19,19
01/07/2013,128612,128589,66473,62116,8,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,8,5,3,0,,0,0,0,,0,0,,,0,0,,0,15,15
01/08/2013,130324,130312,68329,61982,9,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,9,8,2,0,,0,0,0,,0,0,,,0,0,,0,3,3
01/09/2013,122421,122410,69733,52677,12,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,12,7,4,0,,0,0,0,,0,0,,,0,0,,0,0,0
01/10/2013,122406,122381,69644,52737,16,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,16,5,11,0,,0,0,0,,0,0,,,0,0,,0,8,8
01/11/2013,113682,110912,59903,51009,2747,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,22,7,15,2725,,0,0,0,,0,0,,,0,0,,0,23,23
01/12/2013,117329,117281,72988,44293,26,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,26,5,21,0,,0,0,0,,0,0,,,0,0,,0,22,22
01/01/2014,134807,134746,81939,52807,29,29,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,29,8,21,0,,0,0,0,,0,0,0,,0,0,,0,32,32
01/02/2014,138550,135827,84535,51291,2694,30,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,30,12,18,2664,,2664,0,0,,0,0,0,,0,0,,0,29,29
01/03/2014,149508,149455,91436,58019,28,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,28,11,17,0,,0,0,0,,0,0,0,,0,0,,0,25,25
01/04/2014,121928,121877,65157,56719,25,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,25,9,16,0,,0,0,0,,0,0,0,,0,0,,0,26,26
01/05/2014,114105,112175,49976,62199,1907,1907,1886,,,,,,,,,,,,,,,,,,,,,,,,1886,,,,,,,,,,,,,0,,,,,,,,,21,9,12,0,,0,0,0,,0,0,0,,0,0,,0,22,22
01/06/2014,119864,119828,54581,65247,17,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,17,7,10,0,,0,0,0,,0,0,0,,0,0,,0,19,19
01/07/2014,127301,124462,55096,69366,2827,2827,2809,,,,,,,,,,,,,,,,,,,,,,,,2809,,,,,,,,,,,,,0,,,,,,,,,18,7,11,0,,0,0,0,,0,0,0,,0,0,,0,12,12
01/08/2014,115376,112513,46888,65624,2863,2863,2846,,,,,,,,,,,,,,,,,,,,,,,,2846,,,,,,,,,,,,,0,,,,,,,,,17,7,10,0,,0,0,0,,0,0,0,,0,0,,0,0,0
01/09/2014,119891,116987,52153,64834,2904,2904,2886,,,,,,,,,,,,,,,,,,,,,,,,2886,,,,,,,,,,,,,0,,,,,,,,,18,6,12,0,,0,0,0,,0,0,0,,0,0,,0,0,0
01/10/2014,115069,112156,51838,60318,2904,2904,2884,,,,,,,,,,,,,,,,,,,,,,,,2884,,,,,,,,,,,,,0,,,,,,,,,20,7,13,0,,0,0,0,,0,0,0,,0,0,,0,9,9
01/11/2014,120861,120814,62327,58487,27,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,27,7,20,0,,0,0,0,,0,0,0,,0,0,,0,20,20
01/12/2014,136982,136932,73331,63601,28,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,28,8,20,0,,0,0,0,,0,0,0,,0,0,,0,22,22
01/01/2015,144522,141663,73028,68635,2832,27,0,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,0,,,,,,,,,,,,0,0,,,,0,,,0,,27,6,21,2805,,2805,0,0,0,0,0,0,0,0,0,0,0,27,27
01/02/2015,144955,142190,77594,64596,2748,20,0,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,0,,,,,,,,,,,,0,0,,,,0,,,0,,20,4,16,2728,,2728,0,0,0,0,0,0,0,0,0,0,0,17,17
01/03/2015,163967,163925,89639,74286,23,23,0,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,0,,,,,,,,,,,,0,0,,,,0,,,0,,23,6,17,0,,0,0,0,0,0,0,0,0,0,0,0,0,20,20
01/04/2015,130328,130283,53086,77196,24,24,0,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,0,,,,,,,,,,,,0,0,,,,0,,,0,,24,6,18,0,,0,0,0,0,0,0,0,0,0,0,0,0,21,21
01/05/2015,134274,131477,44672,86805,2769,2769,2748,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,0,,,,,,,,,,,,0,0,,,,2748,,,0,,21,6,15,0,,0,0,0,0,0,0,0,0,0,0,0,0,28,28
01/06/2015,138179,135382,44658,90724,2774,2774,2754,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,0,,,,,,,,,,,,0,0,,,,2754,,,0,,20,6,14,0,,0,0,0,0,0,0,0,0,0,0,0,0,23,23
01/07/2015,143820,141027,39995,101031,2771,2771,2753,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,2753,,,,,,,,,,,,0,0,,,,0,,,0,,17,5,13,0,,0,0,0,0,0,0,0,0,0,0,0,0,23,23
01/08/2015,144885,142117,40986,101131,2763,2763,2753,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,2753,,,,,,,,,,,,0,0,,,,0,,,0,,10,0,10,0,,0,0,0,0,0,0,0,0,0,0,0,0,5,5
01/09/2015,162573,159806,59695,100111,2767,2767,2755,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,0,,,,,,,,,,,,0,0,,,,2755,,,0,,12,2,11,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/10/2015,158517,155744,57430,98314,2769,2769,2755,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,2755,,,,,,,,,,,,0,0,,,,0,,,0,,14,0,14,0,,0,0,0,0,0,0,0,0,0,0,0,0,4,4
01/11/2015,155739,152750,61260,91490,2969,21,0,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,0,,,,,,,,,,,,0,0,,,,0,,,0,,21,1,21,2947,,0,0,0,2947,0,0,0,0,0,0,0,0,20,20
01/12/2015,161754,158555,58603,99952,3172,27,0,,0,,,0,,0,0,0,,,,,,,,,,0,,,,,0,,,,,,,,,,,,0,0,,,,0,,,0,,27,0,27,3145,,0,0,0,0,0,0,0,0,0,0,3145,0,27,27
01/01/2016,168521,168470,69629,98841,26,26,0,,0,,,0,,0,0,0,,,0,0,,,,,,0,,,,,0,0,0,,,0,0,0,,0,,0,0,0,,0,0,0,0,0,0,,26,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25
01/02/2016,162757,159426,62192,97234,3309,2019,1995,,0,,,2,,1993,0,0,,,0,0,,,,,,0,,,,,0,0,0,,,0,0,0,,0,,0,0,0,,0,0,0,0,0,0,,24,0,24,1290,0,1290,0,0,0,0,0,0,0,0,0,0,0,22,22
01/03/2016,194915,184816,81403,103413,10078,9532,9507,,0,,,2,,3270,0,0,,,0,0,,,,,,2844,,,,,0,0,0,,,0,0,0,,0,,0,0,0,,0,0,0,0,0,3391,,24,0,24,547,0,0,0,0,0,547,0,0,0,0,0,0,0,21,21
01/04/2016,177853,167789,62931,104857,10036,10036,10013,,6310,,,3,,0,0,0,,,0,0,,,,,,0,,,,,0,0,0,,,0,0,0,,0,,0,3700,0,,0,0,0,0,0,0,,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28
01/05/2016,188274,178375,62768,115606,9874,9874,9841,,0,,,1,,0,6230,0,,,0,0,,,,,,0,,,,,0,0,3610,,,0,0,0,,0,,0,0,0,,0,0,0,0,0,0,,33,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25
01/06/2016,183013,166551,50715,115836,16445,16445,16423,,8161,,,2,,0,4643,0,,,0,0,,,,,,3617,,,,,0,0,0,,,0,0,0,,0,,0,0,0,,0,0,0,0,0,0,,22,0,22,0,0,0,,0,0,0,0,0,,0,0,0,0,18,18
01/07/2016,188682,172923,49750,123173,15739,15739,15711,,0,,,8,,0,6074,3132,,,0,0,,,,,,0,,,,,0,3566,0,,,0,0,0,,0,,0,0,0,,0,2930,0,0,0,0,,28,0,28,0,0,0,,0,0,0,0,0,,0,0,0,0,20,20
01/08/2016,214226,187458,55012,132446,26768,26014,25984,,2190,,,11,,3933,9518,0,,,2945,0,,,,,,3701,,,,,0,0,0,,,0,3686,0,,0,,0,0,0,,0,0,0,0,0,0,,30,0,30,754,612,142,,0,0,0,0,0,,0,0,0,0,0,0
01/09/2016,201986,185222,61499,123722,16764,16764,16729,,0,,,14,,0,0,0,,,0,0,,,,,,3639,,,,,0,3362,3458,,,0,3315,0,,0,,0,0,0,,0,0,0,0,2941,0,,35,0,35,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0
01/10/2016,176466,173455,43471,129984,3000,3000,2957,,0,,,15,,0,0,0,,,0,0,,,,,,0,,,,,0,2942,0,,,0,0,0,,0,,0,0,0,,0,0,0,0,0,0,,43,1,42,0,0,0,,0,0,0,0,0,,0,0,0,0,11,11
01/11/2016,227919,194922,74544,120378,32976,32976,32928,,0,,,18,,0,2940,7341,,,0,0,,,,,,3115,,,3328,,0,0,0,,,0,13300,0,,0,,0,0,0,,0,0,0,0,2886,0,,48,0,48,0,0,0,,0,0,0,0,0,,0,0,0,0,22,22
01/12/2016,250836,208993,97178,111815,41825,41825,41784,,0,,,22,,0,0,6747,,,0,3606,,,,,,0,,,,,11137,0,0,,,0,7169,0,,0,,0,0,0,,10166,0,0,0,2936,0,,42,0,42,0,0,0,,0,0,0,0,0,,0,0,0,0,18,18
01/01/2017,269960,218600,98811,119789,51342,51342,51257,,0,0,,22,,0,0,3391,0,,0,0,,,,,,3623,,0,,,10533,5368,0,0,,867,14010,0,,0,0,0,3442,0,,0,10002,0,0,0,0,,85,0,85,0,0,0,,0,0,0,0,0,,0,0,0,0,19,19
01/02/2017,253227,201167,87798,113370,52042,52042,51998,,0,0,,15,,0,2950,10338,0,,0,0,,,,,,3399,,0,,,3705,2945,3378,0,,0,14407,0,,0,0,0,1692,0,,0,1766,0,0,7402,0,,44,0,44,0,0,0,,0,0,0,0,0,,0,0,0,0,18,18
01/03/2017,273345,229765,99914,129851,43553,43553,43489,,0,0,,20,,0,2951,0,0,,2934,0,,,,,,0,,0,,,0,6655,3360,0,,0,10728,0,,3166,0,0,0,0,,7042,0,0,3113,3521,0,,64,3,61,0,0,0,,0,0,0,0,0,,0,0,0,0,27,27
01/04/2017,242424,191732,80532,111200,50669,50669,50599,,10135,0,,15,,0,5894,0,0,,0,0,,,,,,0,,0,,,7398,0,6784,0,,0,13730,0,,0,0,0,0,0,,3295,0,0,0,0,3347,,70,0,70,0,0,0,,0,0,0,0,0,,0,0,0,0,24,24
01/05/2017,248867,188062,63949,124114,60782,60782,60756,,3192,0,,15,,3676,0,3514,0,,0,0,,,,,,0,,0,,,3667,3453,3281,0,,0,10023,3042,,0,0,3440,3625,0,,6818,0,2949,0,0,10062,,26,0,26,0,0,0,,0,0,0,0,0,,0,0,0,0,23,23
01/06/2017,253322,200844,66725,134118,52462,52462,52443,,2949,0,,16,,0,3657,0,0,,0,0,,,,,,3413,,0,3120,,3683,0,0,0,,0,24763,0,,0,0,0,0,0,,7431,0,0,0,0,0,3410,19,0,19,0,0,0,,0,0,0,0,0,,0,0,0,0,16,16
01/07/2017,248801,195201,59760,135441,53592,53592,53548,,0,0,,10,,3642,3256,7218,0,,0,3464,,,,,,0,,0,,,0,0,3410,0,,0,14432,0,,0,0,0,3662,0,,14238,217,0,0,0,0,,44,0,44,0,0,0,,0,0,0,0,0,,0,0,0,0,8,8
01/08/2017,247302,201833,66336,135496,45468,45468,45435,,0,0,,16,,0,0,0,0,,0,3317,,,,,,0,,0,3372,,3614,7393,0,3431,,0,6860,0,,0,0,0,3399,0,,10320,3712,0,0,0,0,,33,0,33,0,0,0,,0,0,0,0,0,,0,0,0,0,1,1
01/09/2017,248916,194183,69631,124553,54733,54733,54679,,0,0,,14,,3364,0,10056,0,,2922,0,,,,,,0,,0,,,0,0,0,3414,,0,10286,0,,0,0,0,0,0,,17514,3666,0,0,3443,0,,53,0,53,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0
01/10/2017,279775,199576,68143,131433,80195,79773,79708,,0,0,,17,,6967,3675,24588,0,,0,0,,,,,,0,,0,,,6725,3373,0,0,,0,6686,0,,0,0,0,0,0,,21577,2980,3121,0,0,0,,65,0,65,422,0,0,,0,0,0,0,422,,0,0,0,0,4,4
01/11/2017,287727,207607,73857,133750,80100,80100,80013,,0,0,,20,,0,0,20871,0,,2835,0,,,,,,7057,,0,,,0,0,0,0,,0,10760,0,,0,0,0,3702,0,,21141,3617,2934,0,7076,0,,87,2,86,0,0,0,,0,0,0,0,0,,0,0,0,0,20,20
01/12/2017,300138,217521,80924,136597,82604,82604,82499,,0,2,,19,,0,3362,23433,0,,0,0,,,,,,3427,,0,,,13893,7135,0,0,,0,3635,0,,0,0,0,0,0,,20810,3370,0,0,3413,0,,105,0,105,0,0,0,,0,0,0,0,0,,0,0,0,0,13,13
01/01/2018,300234,227758,91120,136638,72463,72463,72358,,0,4,,20,0,0,2938,13584,0,,0,6554,,,,0,0,3596,,0,0,0,3615,0,0,0,,0,10431,0,,3368,0,0,3247,0,0,21286,0,0,0,3714,0,,105,0,105,0,0,0,,0,0,0,0,0,,0,0,0,0,13,13
01/02/2018,275652,201968,76340,125628,73684,73684,73613,,0,12,,20,0,0,3249,6750,0,,0,0,,,,0,0,0,,0,0,0,7099,3300,0,0,,0,14777,0,,0,0,0,0,0,0,28322,0,6806,0,3279,0,,71,15,56,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0
01/03/2018,291468,199901,67652,132249,91542,91542,91486,,3333,16,,13,0,3272,6994,10739,0,,1821,0,,,,0,0,10834,,0,0,0,0,3694,0,0,,0,28877,0,,3108,1442,0,0,0,0,11079,0,0,0,0,0,6267,56,0,56,0,0,0,,0,0,0,0,0,,0,0,0,0,24,24
01/04/2018,278941,193227,62641,130586,85684,85684,85680,,5217,8,,8,0,3255,4987,17509,1599,,0,0,,,,0,0,3254,,0,0,0,10967,3293,0,0,,0,11074,3253,,3258,0,0,0,0,0,17996,0,0,0,0,0,,5,1,4,0,0,0,,0,0,0,0,0,,0,0,0,0,29,29
01/05/2018,272116,177289,39689,137600,94797,94797,94791,,5392,11,,13,0,1153,0,10416,0,,1023,0,,,,0,0,7118,,3270,0,0,12782,10572,6496,0,,0,13512,0,,3222,2077,0,0,0,0,17735,0,0,0,0,0,,6,0,6,0,0,0,,0,0,0,0,0,,0,0,0,0,30,30
01/06/2018,261995,188431,50976,137454,73535,73535,73518,,0,14,,10,0,0,5865,2926,1113,,0,0,,,,0,0,6717,,0,0,0,9820,3201,0,0,,0,26591,0,,0,0,0,0,0,0,13994,0,3268,0,0,0,,17,0,17,0,0,0,,0,0,0,0,0,,0,0,0,0,29,29
01/07/2018,305997,207736,56880,150856,98240,98240,98213,,2939,11,,10,0,12540,6525,10644,1521,,0,0,,,,0,0,5918,,0,0,0,13438,0,0,0,,2927,21237,0,,0,0,0,0,0,0,14040,3230,3234,0,0,0,,26,0,26,0,0,0,,0,0,0,0,0,,0,0,0,0,22,22
01/08/2018,311449,219909,65677,154231,91526,91526,91493,,10679,10,,13,0,15425,0,3588,867,,2992,0,,,,0,0,0,,0,0,0,10286,3677,3485,0,,0,20708,0,,0,0,0,2296,0,0,17467,0,0,0,0,0,,33,0,33,0,0,0,,0,0,0,0,0,,0,0,0,0,15,15
01/09/2018,301742,220355,70393,149961,81381,81381,81361,,0,12,,14,0,0,3675,0,0,,0,0,,,,0,0,5910,,0,6468,0,16698,0,0,0,,0,10559,2915,,0,0,0,3670,0,0,24179,0,0,0,0,3638,3624,19,2,17,0,0,0,,0,0,0,0,0,,0,0,0,0,6,6
01/10/2018,306653,216758,64726,152032,89886,89886,89855,,0,12,,14,0,0,0,7269,0,,0,0,,4846,,0,0,7131,,0,4785,0,3017,3666,0,0,,0,7076,3071,,0,0,0,0,0,0,34923,3551,0,0,3281,0,7213,31,0,31,0,0,0,,0,0,0,0,0,,0,0,0,0,9,9
01/11/2018,337789,230180,89784,140396,107585,107585,107470,,0,13,,20,0,0,3676,3451,0,,0,0,,9991,,0,0,0,,0,0,1303,23835,7390,0,0,,0,6794,2949,,0,0,3231,0,0,0,17635,3529,0,0,2956,0,20695,115,0,115,0,0,0,,0,0,0,0,0,,0,0,0,0,24,24
01/12/2018,363806,240989,100101,140888,122795,122795,122673,,0,14,,20,0,0,3276,3598,0,,0,0,,3453,,3722,0,7156,,0,6137,0,13977,0,0,0,,0,10610,0,,0,3268,0,3298,0,3679,33567,0,3423,0,9976,0,13499,121,1,121,0,0,0,,0,0,0,0,0,,0,0,0,0,22,22
01/01/2019,364787,237813,87269,150544,126957,126957,126854,,0,11,0,17,0,0,0,3387,2934,,0,0,,7303,,0,0,7030,,0,10502,0,17495,0,0,0,,0,14310,0,,0,0,9762,10289,0,0,16981,6631,0,0,9829,0,10373,104,0,104,0,0,0,,0,0,0,0,0,,0,0,0,0,16,16
01/02/2019,329954,227074,91561,135514,102866,102866,102817,,0,14,0,14,0,3234,2933,3464,0,,2942,0,,,,3394,0,6989,,0,3454,0,10320,3695,0,0,,0,6681,3390,,3365,3269,0,3720,0,7249,17750,6748,0,0,6483,0,3711,49,1,48,0,0,0,,0,0,0,0,0,,0,0,0,0,15,15
01/03/2019,373539,242696,93182,149514,130814,130814,130741,,0,11,0,14,3390,3283,10005,0,2935,,0,0,,20853,,0,0,7446,,0,6684,2320,7143,0,0,0,,0,7038,10452,,3282,3191,3701,0,0,6631,18013,10678,0,0,0,0,3669,73,0,73,0,0,0,,0,0,0,0,0,,0,0,0,0,29,29
01/04/2019,338213,211083,71333,139750,127102,127102,127016,,4369,14,0,17,0,1201,9429,0,0,,0,0,,17092,,0,2,6742,,0,0,0,14231,3622,0,0,,413,10406,13010,,0,0,3414,3489,0,320,13000,10139,6349,0,2969,6787,,87,0,87,0,0,0,,0,0,0,0,0,,0,0,0,0,28,28
01/05/2019,368568,223633,70182,153452,144913,144913,144837,,8737,14,0,21,0,4905,6188,0,0,,0,0,,6621,,3497,0,13942,,0,6560,2890,7149,7332,3502,0,,0,20244,10734,,0,0,0,0,0,3397,18069,14325,3309,3401,0,0,,75,0,75,0,0,0,,0,0,0,0,0,,0,0,0,0,22,22
01/06/2019,360226,218249,61809,156440,141956,141956,141864,,13120,25,0,13,0,9116,19012,0,0,,1108,0,,,,0,3,3215,,0,3072,0,14582,7342,0,0,,0,16955,3310,,0,3282,0,6908,0,3435,20402,13506,0,0,0,3459,,92,0,92,0,0,0,,0,0,0,0,0,,0,0,0,0,20,20
01/07/2019,393400,236515,68613,167902,156865,156865,156764,,13066,11,0,17,0,6949,9382,0,0,,0,0,,,,0,2,3485,,0,9963,837,21242,3449,3405,0,,0,24209,3386,,3656,0,3694,6994,0,3570,32663,3297,0,0,0,3487,,101,0,101,0,0,0,,0,0,0,0,0,,0,0,0,0,20,20
01/08/2019,384983,246391,78302,168089,138578,138578,138465,,0,20,0,17,0,12868,6297,0,649,,0,0,,3249,,0,3,7294,,0,6082,2946,17506,3277,3401,0,,0,13681,6688,,0,0,3537,6051,0,0,16995,15861,7207,0,0,3502,1335,113,0,113,0,0,0,,0,0,0,0,0,,0,0,0,0,15,15
01/09/2019,394511,234222,71573,162649,160274,160274,160169,,0,2,0,17,3404,6117,9811,0,0,,2857,0,,6740,,0,9,14355,,0,3230,0,28084,3616,0,0,,0,10442,3431,,6512,0,0,2924,0,0,10818,37938,0,3234,0,3325,3303,105,9,95,0,0,0,,0,0,0,0,0,,0,0,0,0,15,15
01/10/2019,425775,247781,76246,171535,177966,177966,177813,,0,8,0,25,3402,3345,6608,0,0,,2927,0,,14228,,0,4,6961,,0,0,0,24504,0,0,0,,0,6437,3456,,3472,0,3489,6621,0,3463,42233,13704,3138,0,3528,0,26260,153,14,139,0,0,0,,0,0,0,0,0,,0,0,0,0,28,28
01/11/2019,441944,251305,92671,158633,190610,190609,190523,,0,14,0,20,3293,3279,3484,0,0,,0,0,,26946,,0,8,6933,,0,6345,2464,17603,0,0,0,3698,0,3273,10099,,3247,478,3432,0,0,0,24962,19985,3736,0,7266,0,39957,86,0,86,0,0,0,,0,0,0,0,0,,0,0,0,0,30,30
01/12/2019,481757,261086,109779,151308,220646,220498,220405,,0,11,3419,20,10407,0,7207,0,0,,501,0,,14758,,7752,12,7090,,0,12764,2435,21226,0,0,3455,,0,9696,13405,,3253,0,7013,6345,0,3375,38139,13874,3658,0,536,0,30054,93,0,93,0,0,0,,0,0,0,0,0,,0,0,0,0,25,25
01/01/2020,510444,260106,99231,160875,250305,249695,249571,,0,15,3640,33,6761,8438,6087,0,525,0,0,0,,6563,,11276,7,3309,,0,6308,869,31975,0,0,0,,2600,6764,6681,,3323,0,3282,0,0,0,44320,24412,9317,0,32637,0,30428,124,2,122,610,0,0,,0,0,0,305,0,,305,0,0,0,33,33
